id,SuraID1,VerseID1,Text1,SuraID2,VerseID2,Text2,common,is_similar
975,7,7,"Then verily We shall narrate unto them (the event) with knowledge, for We were not absent (when it came to pass).",39,21,"Hast thou not seen how Allah hath sent down water from the sky and hath caused it to penetrate the earth as watersprings, and afterward thereby produceth crops of divers hues; and afterward they wither and thou seest them turn yellow; then He maketh them chaff. Lo! herein verily is a reminder for men of understanding.",0,0
976,7,49,Are these they of whom ye swore that Allah would not show them mercy? (Unto them it hath been said): Enter the Garden. No fear shall come upon you nor is it ye who will grieve.,39,63,"His are the keys of the heavens and the earth, and they who disbelieve the revelations of Allah - such are they who are the losers.",0,0
977,7,5,"No plea had they, when Our terror came unto them, save that they said: Lo! We were wrong-doers.",39,19,"Is he on whom the word of doom is fulfilled (to be helped), and canst thou (O Muhammad) rescue him who is in the Fire?",0,0
978,7,10,"And We have given you (mankind) power in the earth, and appointed for you therein livelihoods. Little give ye thanks!",39,24,"Is he then, who will strike his face against the awful doom upon the Day of Resurrection (as he who doeth right)? And it will be said unto the wrong-doers: Taste what ye used to earn.",0,0
979,7,8,"The weighing on that day is the true (weighing). As for those whose scale is heavy, they are the successful.",39,22,"Is he whose bosom Allah hath expanded for Al-Islam, so that he followeth a light from his Lord, (as he who disbelieveth)? Then woe unto those whose hearts are hardened against remembrance of Allah. Such are in plain error.",0,0
980,7,58,"As for the good land, its vegetation cometh forth by permission of its Lord; while as for that which is bad, only the useless cometh forth (from it). Thus do We recount the tokens for people who give thanks.",39,72,It is said (unto them): Enter ye the gates of hell to dwell therein. Thus hapless is the journey_s end of the scorners.,0,0
981,7,38,"He saith: Enter into the Fire among nations of the jinn and humankind who passed away before you. Every time a nation entereth, it curseth its sister (nation) till, when they have all been made to follow one another thither, the last of them saith unto the first of them: Our Lord! These led us astray, so give them double torment of the Fire. He saith: For each one there is double (torment), but ye know not.",39,52,"Know they not that Allah enlargeth providence for whom He will, and straiteneth it (for whom He will). Lo! herein verily are portents for people who believe.",0,0
982,7,42,But (as for) those who believe and do good works - We tax not any soul beyond its scope - Such are rightful owners of the Garden. They abide therein.,39,56,"Lest any soul should say: Alas, my grief that I was unmindful of Allah, and I was indeed among the scoffers!",0,0
983,7,16,"He said: Now, because Thou hast sent me astray, verily I shall lurk in ambush for them on Thy Right Path.",39,30,"Lo! thou wilt die, and lo! they will die;",0,0
984,7,27,"O Children of Adam! Let not Satan seduce you as he caused your (first) parents to go forth from the Garden and tore off from them their robe (of innocence) that he might manifest their shame to them. Lo! he seeth you, he and his tribe, from whence ye see him not. Lo! We have made the devils protecting friends for those who believe not.",39,41,"Lo! We have revealed unto thee (Muhammad) the Scripture for mankind with truth. Then whosoever goeth right it is for his soul, and whosoever strayeth, strayeth only to its hurt. And thou art not a warder over them.",0,0
985,7,52,"Verily We have brought them a Scripture which We expounded with knowledge, a guidance and a mercy for a people who believe.",39,66,"Nay, but Allah must thou serve, and be among the thankful!",0,0
986,7,35,"O Children of Adam! When messengers of your own come unto you who narrate unto you My revelations, then whosoever refraineth from evil and amendeth - there shall no fear come upon them neither shall they grieve.",39,49,"Now when hurt toucheth a man he crieth unto Us, and afterward when We have granted him a boon from Us, he saith: Only by force of knowledge I obtained it. Nay, but it is a test. But most of them know not.",0,0
987,7,29,"Say: My Lord enjoineth justice. And set your faces upright (toward Him) at every place of worship and call upon Him, making religion pure for Him (only). As He brought you into being, so return ye (unto Him).",39,43,Or choose they intercessors other than Allah? Say: What! Even though they have power over nothing and have no intelligence?,0,0
988,7,44,"And the dwellers of the Garden cry unto the dwellers of the Fire: We have found that which our Lord promised us (to be) the Truth. Have ye (too) found that which your Lord promised the Truth? They say: Yea, verily. And a crier in between them crieth: The curse of Allah is on evil-doers,",39,58,"Or should say, when it seeth the doom: Oh, that I had but a second chance that I might be among the righteous!",0,0
989,7,43,"And We remove whatever rancour may be in their hearts. Rivers flow beneath them. And they say: The praise to Allah, Who hath guided us to this. We could not truly have been led aright if Allah had not guided us. Verily the messengers of our Lord did bring the Truth. And it is cried unto them: This is the Garden. Ye inherit it for what ye used to do.",39,57,Or should say: If Allah had but guided me I should have been among the dutiful!,0,0
990,7,50,"And the dwellers of the Fire cry out unto the dwellers of the Garden: Pour on us some water or some wherewith Allah hath provided you. They say: Lo! Allah hath forbidden both to disbelievers (in His guidance),",39,64,"Say (O Muhammad, to the disbelievers): Do ye bid me serve other than Allah? O ye fools!",0,0
991,7,32,"Say: Who hath forbidden the adornment of Allah which He hath brought forth for His bondmen, and the good things of His providing? Say: Such, on the Day of Resurrection, will be only for those who believed during the life of the world. Thus do we detail Our revelations for people who have knowledge.",39,46,Say: O Allah! Creator of the heavens and the earth! Knower of the Invisible and the Visible! Thou wilt judge between Thy slaves concerning that wherein they used to differ.,0,0
992,7,25,"He said: There shall ye live, and there shall ye die, and thence shall ye be brought forth.",39,39,Say: O my people! Act in your manner. Lo! I (too) am acting. Thus ye will come to know,0,0
993,7,39,"And the first of them saith unto the last of them: Ye were no whit better than us, so taste the doom for what ye used to earn.",39,53,"Say: O My slaves who have been prodigal to their own hurt! Despair not of the mercy of Allah, Who forgiveth all sins. Lo! He is the Forgiving, the Merciful.",0,0
994,7,30,"A party hath He led aright, while error hath just hold over (another) party, for lo! they choose the devils for protecting supporters instead of Allah and deem that they are rightly guided.",39,44,Say: Unto Allah belongeth all intercession. His is the Sovereignty of the heavens and the earth. And afterward unto Him ye will be brought back.,0,0
995,7,21,And he swore unto them (saying): Lo! I am a sincere adviser unto you.,39,35,"That Allah will remit from them the worst of what they did, and will pay them for reward the best they used to do.",0,0
996,7,17,"Then I shall come upon them from before them and from behind them and from their right hands and from their left hands, and Thou wilt not find most of them beholden (unto Thee).",39,31,"Then lo! on the Day of Resurrection, before your Lord ye will dispute.",0,0
997,7,2,"(It is) a Scripture that is revealed unto thee (Muhammad) - so let there be no heaviness in thy heart therefrom - that thou mayst warn thereby, and (it is) a Reminder unto believers.",39,16,"They have an awning of fire above them and beneath them a dais (of fire). With this doth Allah appal His bondmen. O My bondmen, therefor fear Me!",0,0
998,7,60,The chieftains of his people said: Lo! we see thee surely in plain error.,39,74,"They say: Praise be to Allah, Who hath fulfilled His promise unto us and hath made us inherit the land, sojourning in the Garden where we will! So bounteous is the wage of workers.",0,0
999,7,20,"Then Satan whispered to them that he might manifest unto them that which was hidden from them of their shame, and he said: Your Lord forbade you from this tree only lest ye should become angels or become of the immortals.",39,34,They shall have what they will of their Lord_s bounty. That is the reward of the good:,0,0
1000,7,11,"And We created you, then fashioned you, then told the angels: Fall ye prostrate before Adam! And they fell prostrate, all save Iblis, who was not of those who make prostration.",39,25,"Those before them denied, and so the doom came on them whence they knew not.",0,0
1001,7,36,But they who deny Our revelations and scorn them - each are rightful owners of the Fire; they will abide therein.,39,50,"Those before them said it, yet (all) that they had earned availed them not;",0,0
1002,7,12,He said: What hindered thee that thou didst not fall prostrate when I bade thee? (Iblis) said: I am better than him. Thou createdst me of fire while him Thou didst create of mud.,39,26,"Thus Allah made them taste humiliation in the life of the world, and verily the doom of the Hereafter will be greater if they did but know.",0,0
1003,7,40,"Lo! they who deny Our revelations and scorn them, for them the gates of heaven will nor be opened not will they enter the Garden until the camel goeth through the needle_s eye. Thus do We requite the guilty.",39,54,"Turn unto your Lord repentant, and surrender unto Him, before there come unto you the doom, when ye cannot be helped.",0,0
1004,7,4,"How many a township have We destroyed! As a raid by night, or while they slept at noon, Our terror came unto them.",39,18,"Who hear advice and follow the best thereof. Such are those whom Allah guideth, and such are men of understanding.",0,0
1005,7,26,"O Children of Adam! We have revealed unto you raiment to conceal your shame, and splendid vesture, but the raiment of restraint from evil, that is best. This is of the revelations of Allah, that they may remember.",39,40,"Who it is unto whom cometh a doom that will abase him, and on whom there falleth everlasting doom.",0,0
1006,7,22,"Thus did he lead them on with guile. And when they tasted of the tree their shame was manifest to them and they began to hide (by heaping) on themselves some of the leaves of the Garden. And their Lord called them, (saying): Did I not forbid you from that tree and tell you: Lo! Satan is an open enemy to you?",39,36,"Will not Allah defend His slave? Yet they would frighten thee with those beside Him. He whom Allah sendeth astray, for him there is no guide.",0,0
1007,7,136,Therefore We took retribution from them; therefore We drowned them in the sea: because they denied Our revelations and were heedless of them.,40,75,"(And it is said unto them): This is because ye exulted in the earth without right, and because ye were petulant.",0,0
1008,7,73,"And to (the tribe of) Thamud (We sent) their brother Salih. He said: O my people! Serve Allah. Ye have no other Allah save Him. A wonder from your Lord hath come unto you. Lo! this is the camel of Allah, a token unto you; so let her feed in Allah_s earth, and touch her not with hurt lest painful torment seize you.",40,12,"(It is said unto them): This is (your plight) because, when Allah only was invoked, ye disbelieved, but when some partner was ascribed to Him ye were believing. But the command belongeth only to Allah, the Sublime, the Majestic.",0,0
1009,7,141,"And (remember) when We did deliver you from Pharaoh_s folk who were afflicting you with dreadful torment, slaughtering your sons and sparing your women. That was a tremendous trial from your Lord.",40,80,"(Many) benefits ye have from them - and that ye may satisfy by their means a need that is in your breasts, and may be borne upon them as upon the ship.",0,0
1010,7,94,And We sent no prophet unto any township but We did afflict its folk with tribulation and adversity that haply they might grow humble.,40,33,"A day when ye will turn to flee, having no preserver from Allah: and he whom Allah sendeth astray, for him there is no guide.",0,0
1011,7,115,They said: O Moses! Either throw (first) or let us be the first throwers?,40,54,A guide and a reminder for men of understanding.,0,0
1012,7,92,"Those who denied Shu_eyb became as though they had not dwelt there. Those who denied Shu_eyb, they were the losers.",40,31,"A plight like that of Noah_s folk, and A_ad and Thamud, and those after them, and Allah willeth no injustice for (His) slaves.",0,0
1013,7,125,They said: Lo! We are about to return unto our Lord!,40,64,"Allah it is Who appointed for you the earth for a dwelling-place and the sky for a canopy, and fashioned you and perfected your shapes, and hath provided you with good things. Such is Allah, your Lord. Then blessed be Allah, the Lord of the Worlds!",0,0
1014,7,140,He said: Shall I seek for you a god other than Allah when He hath favoured you above (all) creatures?,40,79,"Allah it is Who hath appointed for you cattle, that ye may ride on some of them, and eat of some -",0,0
1015,7,122,The Lord of Moses and Aaron.,40,61,"Allah it is Who hath appointed for you night that ye may rest therein, and day for seeing. Lo! Allah is a Lord of bounty for mankind, yet most of mankind give not thanks.",0,0
1016,7,81,"Lo! ye come with lust unto men instead of women. Nay, but ye are wanton folk.",40,20,"Allah judgeth with truth, while those to whom they cry instead of Him judge not at all. Lo! Allah, He is the Hearer, the Seer.",0,0
1017,7,89,"We should have invented a lie against Allah if we returned to your religion after Allah hath rescued us from it. It is not for us to return to it unless Allah our Lord should (so) will. Our Lord comprehendeth all things in knowledge. In Allah do we put our trust. Our Lord! Decide with truth between us and our folk, for Thou art the best of those who make decision.",40,28,"And a believing man of Pharaoh_s family, who hid his faith, said: Would ye kill a man because he saith: My Lord is Allah, and hath brought you clear proofs from your Lord? If he is lying, then his lie is upon him; and if he is truthful, then some of that wherewith he threateneth you will strike you. Lo! Allah guideth not one who is a prodigal, a liar.",0,0
1018,7,142,"And when We did appoint for Moses thirty nights (of solitude), and added to them ten, and he completed the whole time appointed by his Lord of forty nights; and Moses said unto his brother, Aaron: Take my place among the people. Do right, and follow not the way of mischief-makers.",40,81,"And He showeth you His tokens. Which, then, of the tokens of Allah do ye deny?",0,0
1019,7,99,Are they then secure from Allah_s scheme? None deemeth himself secure from Allah_s scheme save folk that perish.,40,38,And he who believed said: O my people! Follow me. I will show you the way of right conduct.,0,0
1020,7,91,So the earthquake seized them and morning found them prostrate in their dwelling-place.,40,30,And he who believed said: O my people! Lo! I fear for you a fate like that of the factions (of old);,0,0
1021,7,97,Are the people of the townships then secure from the coming of Our wrath upon them as a night-raid while they sleep?,40,36,"And Pharaoh said: O Haman! Build for me a tower that haply I may reach the roads,",0,0
1022,7,87,"And if there is a party of you which believeth in that wherewith I have been sent, and there is a party which believeth not, then have patience until Allah judge between us. He is the Best of all who deal in judgment.",40,26,"And Pharaoh said: Suffer me to kill Moses, and let him cry unto his Lord. Lo! I fear that he will alter your religion or that he will cause confusion in the land.",0,0
1023,7,119,Thus were they there defeated and brought low.,40,58,"And the blind man and the seer are not equal, neither are those who believe and do good works (equal with) the evil-doer. Little do ye reflect!",0,0
1024,7,110,Who would expel you from your land. Now what do ye advise?,40,49,And those in the Fire say unto the guards of hell: Entreat your Lord that He relieve us of a day of the torment.,0,0
1025,7,95,"Then changed We the evil plight for good till they grew affluent and said: Tribulation and distress did touch our fathers. Then We seized them unawares, when they perceived not.",40,34,"And verily Joseph brought you of old clear proofs, yet ye ceased not to be in doubt concerning what he brought you till, when he died, ye said: Allah will not send any messenger after him. Thus Allah deceiveth him who is a prodigal, a doubter.",0,0
1026,7,84,And We rained a rain upon them. See now the nature of the consequence of evil-doers!,40,23,And verily We sent Moses with Our revelations and a clear warrant,0,0
1027,7,70,"They said: Hast come unto us that we should serve Allah alone, and forsake what our fathers worshipped? Then bring upon us that wherewith thou threatenest us if thou art of the truthful!",40,9,"And ward off from them ill-deeds; and he from whom Thou wardest off ill-deeds that day, him verily hast Thou taken into mercy. That is the supreme triumph.",0,0
1028,7,114,"He answered: Yes, and surely ye shall be of those brought near (to me).",40,53,"And We verily gave Moses the guidance, and We caused the Children of Israel to inherit the Scripture,",0,0
1029,7,86,"Lurk not on every road to threaten (wayfarers), and to turn away from Allah_s path him who believeth in Him, and to seek to make it crooked. And remember, when ye were but few, how He did multiply you. And see the nature of the consequence for the corrupters!",40,25,"And when he brought them the Truth from Our presence, they said: Slay the sons of those who believe with him, and spare their women. But the plot of disbelievers is in naught but error.",0,0
1030,7,144,"He said: O Moses! I have preferred thee above mankind by My messages and by My speaking (unto thee). So hold that which I have given thee, and be among the thankful.",40,83,And when their messengers brought them clear proofs (of Allah_s Sovereignty) they exulted in the knowledge they (themselves) possessed. And that which they were wont to mock befell them.,0,0
1031,7,108,"And he drew forth his hand (from his bosom), and lo! it was white for the beholders.",40,47,"And when they wrangle in the Fire, the weak say unto those who were proud: Lo! we were a following unto you; will ye therefor rid us of a portion of the Fire?",0,0
1032,7,105,Approved upon condition that I speak concerning Allah nothing but the truth. I come unto you (lords of Egypt) with a clear proof from your Lord. So let the Children of Israel go with me.,40,44,And ye will remember what I say unto you. I confide my cause unto Allah. Lo! Allah is Seer of (His) slaves.,0,0
1033,7,121,"Crying: We believe in the Lord of the Worlds,",40,60,"And your Lord hath said: Pray unto Me and I will hear your prayer. Lo! those who scorn My service, they will enter hell, disgraced.",0,0
1034,7,93,So he turned from them and said: O my people! I delivered my Lord_s messages unto you and gave you good advice; then how can I sorrow for a people that rejected (truth)?,40,32,"And, O my people! Lo! I fear for you a Day of Summoning,",0,0
1035,7,102,"We found no (loyalty to any) covenant in most of them. Nay, most of them We found wrong-doers.",40,41,"And, O my people! What aileth me that I call you unto deliverance when ye call me unto the Fire?",0,0
1036,7,104,"Moses said: O Pharaoh! Lo! I am a messenger from the Lord of the Worlds,",40,43,"Assuredly that whereunto ye call me hath no claim in the world or in the Hereafter, and our return will be unto Allah, and the prodigals will be owners of the Fire.",0,0
1037,7,118,Thus was the Truth vindicated and that which they were doing was made vain.,40,57,Assuredly the creation of the heavens and the earth is greater than the creation of mankind; but most of mankind know not.,0,0
1038,7,135,"But when We did remove from them the terror for a term which they must reach, behold! they broke their covenant.",40,74,Beside Allah? They say: They have failed us; but we used not to pray to anything before. Thus doth Allah send astray the disbelievers (in His guidance).,0,0
1039,7,146,"I shall turn away from My revelations those who magnify themselves wrongfully in the earth, and if they see each token believe it not, and if they see the way of righteousness choose it nor for (their) way, and if they see the way of error choose if for (their) way. That is because they deny Our revelations and are used to disregard them.",40,85,But their faith could not avail them when they saw Our doom. This is Allah_s law which hath ever taken course for His bondmen. And then the disbelievers will be ruined.,0,0
1040,7,137,And We caused the folk who were despised to inherit the eastern parts of the land and the western parts thereof which We had blessed. And the fair word of thy Lord was fulfilled for the Children of Israel because of their endurance; and We annihilated (all) that Pharaoh and his folk had done and that they had contrived.,40,76,"Enter ye the gates of hell, to dwell therein. Evil is the habitation of the scornful.",0,0
1041,7,62,"I convey unto you the messages of my Lord and give good counsel unto you, and know from Allah that which ye know not.",40,1,Ha. Mim.,0,0
1042,7,130,"And we straitened Pharaoh_s folk with famine and dearth of fruits, that peradventure they might heed.",40,69,"Hast thou not seen those who wrangle concerning the revelations of Allah, how they are turned away? -",0,0
1043,7,143,"And when Moses came to Our appointed tryst and his Lord had spoken unto him, he said: My Lord! Show me (Thy Self), that I may gaze upon Thee. He said: Thou wilt not see Me, but gaze upon the mountain! If it stand still in its place, then thou wilt see Me. And when his Lord revealed (His) glory to the mountain He sent it crashing down. And Moses fell down senseless. And when he woke he said: Glory unto Thee! I turn unto Thee repentant, and I am the first of (true) believers.",40,82,"Have they not travelled in the land to see the nature of the consequence for those before them? They were more numerous than these, and mightier in power and (in the) traces (which they left behind them) in the earth. But all that they used to earn availed them not.",0,0
1044,7,82,"And the answer of his people was only that they said (one to another): Turn them out of your township. They are folk, forsooth, who keep pure.",40,21,"Have they not travelled in the land to see the nature of the consequence for those who disbelieved before them? They were mightier than these in power and (in the) traces (which they left behind them) in the earth. Yet Allah seized them for their sins, and they had no protector from Allah.",0,0
1045,7,126,Thou takest vengeance on us only forasmuch as we believed the tokens of our Lord when they came unto us. Our Lord! Vouchsafe unto us steadfastness and make us die as men who have surrendered (unto Thee).,40,65,"He is the Living One. There is no Allah save Him. So pray unto Him, making religion pure for Him (only). Praise be to Allah, the Lord of the Worlds!",0,0
1046,7,128,And Moses said unto his people: Seek help in Allah and endure. Lo! the earth is Allah_s. He giveth it for an inheritance to whom He will. And lo! the sequel is for those who keep their duty (unto Him).,40,67,"He it is Who created you from dust, then from a drop (of seed) then from a clot, then bringeth you forth as a child, then (ordaineth) that ye attain full strength and afterward that ye become old men - though some among you die before - and that ye reach an appointed term, that haply ye may understand.",0,0
1047,7,129,"They said: We suffered hurt before thou camest unto us, and since thou hast come unto us. He said: It may be that your Lord is going to destroy your adversary and make you viceroys in the earth, that He may see how ye behave.",40,68,"He it is Who quickeneth and giveth death. When He ordaineth a thing, He saith unto it only: Be! and it is.",0,0
1048,7,74,"And remember how He made you viceroys after A_ad and gave you station in the earth. Ye choose castles in the plains and hew the mountains into dwellings. So remember (all) the bounties of Allah and do not evil, making mischief in the earth.",40,13,"He it is Who showeth you His portents, and sendeth down for you provision from the sky. None payeth heed save him who turneth (unto Him) repentant.",0,0
1049,7,80,And Lot! (Remember) when he said unto his folk: Will ye commit abomination such as no creature ever did before you?,40,19,"He knoweth the traitor of the eyes, and that which the bosoms hide.",0,0
1050,7,71,"He said: Terror and wrath from your Lord have already fallen on you. Would ye wrangle with me over names which ye have named, ye and your fathers, for which no warrant from Allah hath been revealed? Then await (the consequence), lo! I (also) am of those awaiting (it).",40,10,"Lo! (on that day) those who disbelieve are informed by proclamation: Verily Allah_s abhorrence is more terrible than your abhorrence one of another, when ye were called unto the faith but did refuse.",0,0
1051,7,120,"And the wizards fell down prostrate,",40,59,"Lo! the Hour is surely coming, there is no doubt thereof; yet most of mankind believe not.",0,0
1052,7,117,And We inspired Moses (saying): Throw thy staff! And lo! it swallowed up their lying show.,40,56,"Lo! those who wrangle concerning the revelations of Allah without a warrant having come unto them, there is naught else in their breasts save pride which they will never attain. So take thou refuge in Allah. Lo! He, only He, is the Hearer, the Seer.",0,0
1053,7,112,To bring each knowing wizard unto thee.,40,51,"Lo! We verily do help Our messengers, and those who believe, in the life of the world and on the day when the witnesses arise,",0,0
1054,7,88,"The chieftains of his people, who were scornful, said: Surely we will drive thee out, O Shu_eyb, and those who believe with thee, from our township, unless ye return to our religion. He said: Even though we hate it?",40,27,Moses said: Lo! I seek refuge in my Lord and your Lord from every scorner who believeth not in a Day of Reckoning.,0,0
1055,7,65,"And unto (the tribe of) A_ad (We sent) their brother, Hud. He said: O my people! Serve Allah. Ye have no other Allah save Him. Will ye not ward off (evil)?",40,4,"None argue concerning the revelations of Allah save those who disbelieve, so let not their turn of fortune in the land deceive thee (O Muhammad).",0,0
1056,7,100,"Is it not an indication to those who inherit the land after its people (who thus reaped the consequence of evil-doing) that, if We will, We can smite them for their sins and print upon their hearts so that they hear not?",40,39,"O my people! Lo! this life of the world is but a passing comfort, and lo! the Hereafter, that is the enduring home.",0,0
1057,7,90,"But the chieftains of his people, who were disbelieving, said: If ye follow Shu_eyb, then truly ye shall be the losers.",40,29,"O my people! Yours is the kingdom to-day, ye being uppermost in the land. But who would save us from the wrath of Allah should it reach us? Pharaoh said: I do but show you what I think, and I do but guide you to wise policy.",0,0
1058,7,69,"Marvel ye that there should come unto you a Reminder from your Lord by means of a man among you, that he may warn you? Remember how He made you viceroys after Noah_s folk, and gave you growth of stature. Remember (all) the bounties of your Lord, that haply ye may be successful.",40,8,"Our Lord! And make them enter the Gardens of Eden which thou hast promised them, with such of their fathers and their wives and their descendants as do right. Lo! Thou, only Thou, art the Mighty, the Wise.",0,0
1059,7,127,"The chiefs of Pharaoh_s people said: (O King), wilt thou suffer Moses and his people to make mischief in the land, and flout thee and thy gods? He said: We will slay their sons and spare their women, for lo! we are in power over them.",40,66,"Say (O Muhammad): I am forbidden to worship those unto whom ye cry beside Allah since there have come unto me clear proofs from my Lord, and I am commanded to surrender to the Lord of the Worlds.",0,0
1060,7,106,"(Pharaoh) said: If thou comest with a token, then produce it, if thou art of those who speak the truth.",40,45,"So Allah warded off from him the evils which they plotted, while a dreadful doom encompassed Pharaoh_s folk,",0,0
1061,7,123,Pharaoh said: Ye believe in Him before I give you leave! Lo! this is the plot that ye have plotted in the city that ye may drive its people hence. But ye shall come to know!,40,62,"Such is Allah, your Lord, the Creator of all things, There is no Allah save Him. How then are ye perverted?",0,0
1062,7,83,"And We rescued him and his household, save his wife, who was of those who stayed behind.",40,22,"That was because their messengers kept bringing them clear proofs (of Allah_s Sovereignty) but they disbelieved; so Allah seized them. Lo! He is Strong, severe in punishment.",0,0
1063,7,113,"And the wizards came to Pharaoh, saying: Surely there will be a reward for us if we are victors.",40,52,"The day when their excuse availeth not the evil-doers, and theirs is the curse, and theirs the ill abode.",0,0
1064,7,77,"So they hamstrung the she-camel, and they flouted the commandment of their Lord, and they said: O Salih! Bring upon us that thou threatenest if thou art indeed of those sent (from Allah).",40,16,"The day when they come forth, nothing of them being hidden from Allah. Whose is the Sovereignty this day? It is Allah_s, the One, the Almighty.",0,0
1065,7,76,Those who were scornful said: Lo! in that which ye believe we are disbelievers.,40,15,"The Exalter of Ranks, the Lord of the Throne. He causeth the Spirit of His command upon whom He will of His slaves, that He may warn of the Day of Meeting,",0,0
1066,7,107,Then he flung down his staff and lo! it was a serpent manifest;,40,46,The Fire; they are exposed to it morning and evening; and on the day when the Hour upriseth (it is said): Cause Pharaoh_s folk to enter the most awful doom.,0,0
1067,7,66,"The chieftains of his people, who were disbelieving, said: Lo! we surely see thee in foolishness, and lo! we deem thee of the liars.",40,5,"The folk of Noah and the factions after them denied (their messengers) before these, and every nation purposed to seize their messenger and argued falsely, (thinking) thereby to refute the Truth. Then I seized them, and how (awful) was My punishment.",0,0
1068,7,64,"But they denied him, so We saved him and those with him in the ship, and We drowned those who denied Our tokens. Lo! they were blind folk.",40,3,"The Forgiver of sin, the Accepter of repentance, the Stern in punishment, the Bountiful. There is no Allah save Him. Unto Him is the journeying.",0,0
1069,7,63,"Marvel ye that there should come unto you a Reminder from your Lord by means of a man among you, that he may warn you, and that ye may keep from evil, and that haply ye may find mercy.",40,2,"The revelation of the Scripture is from Allah, the Mighty, the Knower,",0,0
1070,7,98,Or are the people of the townships then secure from the coming of Our wrath upon them in the daytime while they play?,40,37,"The roads of the heavens, and may look upon the god of Moses, though verily I think him a liar. Thus was the evil that he did made fairseeming unto Pharaoh, and he was debarred from the (right) way. The plot of Pharaoh ended but in ruin.",0,0
1071,7,116,"He said: Throw! And when they threw they cast a spell upon the people_s eyes, and overawed them, and produced a mighty spell.",40,55,"Then have patience (O Muhammad). Lo! the promise of Allah is true. And ask forgiveness of thy sin, and hymn the praise of thy Lord at fall of night and in the early hours.",0,0
1072,7,138,"And We brought the Children of Israel across the sea, and they came unto a people who were given up to idols which they had. They said: O Moses! Make for us a god even as they have gods. He said: Lo! ye are a folk who know not.",40,77,"Then have patience (O Muhammad). Lo! the promise of Allah is true. And whether we let thee see a part of that which We promise them, or (whether) We cause thee to die, still unto Us they will be brought back.",0,0
1073,7,134,"And when the terror fell on them they cried: O Moses! Pray for us unto thy Lord, because He hath a covenant with thee. If thou removest the terror from us we verily will trust thee and will let the Children of Israel go with thee.",40,73,Then it is said unto them: Where are (all) that ye used to make partners (in the Sovereignty),0,0
1074,7,145,"And We wrote for him, upon the tablets, the lesson to be drawn from all things and the explanation of all things, then (bade him): Hold it fast; and command thy people (saying): Take the better (course made clear) therein. I shall show thee the abode of evil-livers.",40,84,"Then, when they saw Our doom, they said: We believe in Allah only and reject (all) that we used to associate (with Him).",0,0
1075,7,75,"The chieftains of his people, who were scornful, said unto those whom they despised, unto such of them as believed: Know ye that Salih is one sent from his Lord? They said: Lo! In that wherewith he hath been sent we are believers.",40,14,"Therefor (O believers) pray unto Allah, making religion pure for Him (only), however much the disbelievers be averse -",0,0
1076,7,111,"They said (unto Pharaoh): Put him off (a while) - him and his brother - and send into the cities summoners,",40,50,"They say: Came not your messengers unto you with clear proofs? They say: Yea, verily. They say: Then do ye pray, although the prayer of disbelievers is in vain.",0,0
1077,7,72,"And We saved him and those with him by a mercy from Us, and We cut the root of those who denied Our revelations and were not believers.",40,11,"They say: Our Lord! Twice hast Thou made us die, and twice hast Thou made us live. Now we confess our sins. Is there any way to go out?",0,0
1078,7,78,"So the earthquake seized them, and morning found them prostrate in their dwelling-place.",40,17,This day is each soul requited that which it hath earned; no wrong (is done) this day. Lo! Allah is swift at reckoning.,0,0
1079,7,68,I convey unto you the messages of my Lord and am for you a true adviser.,40,7,"Those who bear the Throne, and all who are round about it, hymn the praises of their Lord and believe in Him and ask forgiveness for those who believe (saying): Our Lord! Thou comprehendest all things in mercy and knowledge, therefor forgive those who repent and follow Thy way. Ward off from them the punishment of hell.",0,0
1080,7,131,"But whenever good befell them, they said: This is ours; and whenever evil smote them they ascribed it to the evil auspices of Moses and those with him. Surely their evil auspice was only with Allah. But most of them knew not.",40,70,"Those who deny the Scripture and that wherewith We send Our messengers. But they will come to know,",0,0
1081,7,109,"The chiefs of Pharaoh_s people said: Lo! this is some knowing wizard,",40,48,Those who were proud say: Lo! we are all (together) herein. Lo! Allah hath judged between (His) slaves.,0,0
1082,7,96,"And if the people of the townships had believed and kept from evil, surely We should have opened for them blessings from the sky and from the earth. But (unto every messenger) they gave the lie, and so We seized them on account of what they used to earn.",40,35,"Those who wrangle concerning the revelations of Allah without any warrant that hath come unto them, it is greatly hateful in the sight of Allah and in the sight of those who believe. Thus doth Allah print on every arrogant, disdainful heart.",0,0
1083,7,133,So We sent against them the flood and the locusts and the vermin and the frogs and the blood - a succession of clear signs. But they were arrogant and became a guilty folk.,40,72,Through boiling waters; then they are thrust into the Fire.,0,0
1084,7,124,Surely I shall have your hands and feet cut off upon alternate sides. Then I shall crucify you every one.,40,63,Thus are they perverted who deny the revelations of Allah.,0,0
1085,7,67,"He said: O my people! There is no foolishness in me, but I am a messenger from the Lord of the Worlds.",40,6,Thus was the word of thy Lord concerning those who disbelieve fulfilled: That they are owners of the Fire.,0,0
1086,7,85,"And unto Midian (We sent) their brother, Shu_eyb. He said: O my people! Serve Allah. Ye have no other Allah save Him. Lo! a clear proof hath come unto you from your Lord; so give full measure and full weight and wrong not mankind in their goods, and work not confusion in the earth after the fair ordering thereof. That will be better for you, if ye are believers.",40,24,"Unto Pharaoh and Haman and Korah, but they said: A lying sorcerer!",0,0
